timestamp,server_id,location,cpu_usage,memory_usage,storage_utilization,network_bandwidth_usage,latency,incoming_requests,outgoing_requests,connections,data_transfer_rate,packet_loss,power_usage,server_temperature,cooling_system_performance
21-02-2023 16:02,575eefea-541a-47db-a043-9f5cda5dde8f,Turkmenistan,65.83777319,56.80844814,83.22927316,29.21375904,116.4153601,346,859,172,23.33461113,0.242007499,168.3498411,97.13580505,51.27156218
08-01-2023 20:19,acfe01e8-c3b0-4af1-9da4-8abc71d198df,Guam,23.95660631,83.30219038,44.04928214,31.33147852,296.2533215,643,644,400,69.95638827,2.072874718,304.7157809,13.83365315,75.87160426
26-03-2023 01:59,bbb7c25c-11c0-4208-bd5f-ff5ceb5d6908,Nicaragua,63.12537874,70.0264862,11.80107358,10.53347284,356.9454944,325,712,303,81.65385921,5.331203079,441.4643125,81.06383661,52.27398774
18-02-2023 20:59,226a9d70-0736-47fb-837f-2582628aedac,French Polynesia,38.308333,65.54619223,90.1448029,34.77171844,148.1187772,33,76,472,78.59813697,1.042447206,775.5681185,24.32683334,78.54586544
11-04-2023 01:05,d6ae6167-607b-447b-9ff5-aedd4c178f09,Lebanon,20.69204558,22.74034932,41.10427471,48.38967065,484.6586622,600,758,466,27.63329833,5.31670722,81.49252822,70.06867013,65.35375031
10-04-2023 11:31,e6c71d06-0750-444f-92e7-358ef6295d9d,Russian Federation,51.14652662,77.8523929,71.35718267,78.24274794,106.9300526,918,91,400,30.779148,2.392776112,308.6385999,32.29974362,69.563584
27-03-2023 03:59,8ae8d558-29e0-4203-9c70-a3113959ac27,Isle of Man,94.28459935,15.03534371,76.88735384,26.18974742,341.1460411,604,443,88,23.11089331,1.762066017,392.2381328,72.58457334,18.01991341
16-02-2023 13:53,f4f94235-81cf-469e-92b6-4cc174eae3b6,Niue,55.51459247,84.08833546,29.9567246,59.69028651,202.1313684,478,33,185,0.935222402,1.159960168,225.0835977,54.76461032,28.14401502
16-03-2023 19:39,a850529c-5537-4ae2-b3d2-3d71e4378c26,Saint Kitts and Nevis,31.73121079,4.444852463,30.62209773,36.64911058,108.8592634,921,419,449,44.64411339,3.720557792,388.8754506,72.37853629,62.74821093
16-02-2023 05:03,6d2cbb8b-7acf-4558-a6cb-a383fde5b912,American Samoa,59.25311691,40.79340721,38.41049609,71.99365104,27.74390796,695,824,343,74.94281382,6.575850087,528.5024456,17.21425573,42.27684253
06-01-2023 18:42,44685d81-2945-492f-bab9-23208ed796ca,French Polynesia,99.7859016,4.734174903,90.46542909,33.55810523,203.1368398,963,131,205,5.294874989,4.44334215,388.649161,74.77589113,47.12624741
05-01-2023 15:06,427b4711-8b84-401f-a296-3b837e18218a,Dominica,92.51831477,73.60578232,28.82398152,41.47577282,341.4105251,971,580,9,76.50870569,4.45406703,260.5001638,4.833561454,99.59054392
03-03-2023 18:51,2da0ee2d-a2e5-472c-aace-ba40ba151119,Sudan,15.6016305,41.44837623,4.148591842,98.20426059,318.032902,258,606,485,19.49733573,8.612771018,628.6177841,5.553490633,54.7996508
22-04-2023 06:22,474f456a-7a85-447b-9579-5068a5d75728,Belarus,62.01069817,66.19180155,70.14176389,95.13313759,340.2264275,952,491,2,88.73420587,8.803360344,780.3209721,20.55995896,73.36402152
02-02-2023 04:12,3ef14cc3-fdd8-4c19-9051-048d25d0a463,British Virgin Islands,40.839363,93.6133853,91.96855828,18.26206811,344.0835707,641,321,183,82.00153241,3.741047992,272.112641,40.47691245,64.00430234
10-03-2023 11:25,8e7878fd-9165-42a8-93b4-090d245e16e6,Honduras,43.32758831,60.7266312,99.51039659,14.86911824,253.6897337,9,727,287,21.5104218,4.484102629,216.2468036,39.74973797,15.92062369
21-02-2023 15:05,0c794a70-0c2c-4caf-93ba-0c2746255109,Lao People's Democratic Republic,16.89309842,3.442122117,68.24981259,85.74964852,11.8694526,167,249,128,49.62844306,2.319900689,459.3482941,25.9046251,17.95652479
05-02-2023 22:57,349adc4d-dd01-46b4-9038-7207ad6dada1,Saint Helena,46.23921764,2.942345327,66.68078725,95.42574617,430.9715981,881,589,255,37.37558646,1.271040557,390.9753586,30.09400163,51.58211
19-01-2023 14:04,2d3ea368-0373-4fea-a46e-47001ad96c3c,United States of America,74.18663419,78.12438018,28.07868816,42.76072723,2.914589602,434,201,16,47.04614448,3.834897008,938.2635021,67.14049169,51.87200896
02-02-2023 21:10,96be8a4a-574c-477e-9b7b-a820eba64e2a,Honduras,56.40100388,65.6611741,5.628544065,1.114675842,16.37926883,442,646,489,97.6757781,6.814276674,541.1711399,77.1937973,45.86653817
26-02-2023 16:47,49db23fa-a230-4919-8736-bf4bd0294109,Benin,18.54495004,67.84410738,61.27874306,47.22962929,295.8794554,556,894,451,80.15403647,7.748745066,720.4228922,13.48853384,6.16256539
08-04-2023 03:51,c0b8187d-3bcc-4b2e-bfc1-941aa3129388,Bahrain,72.11200965,19.98535867,58.02975136,26.30079774,377.2842845,759,409,32,29.55659345,1.406165342,154.7115223,77.27601547,20.83812048
02-01-2023 01:27,992d083b-4ec9-4c86-9b03-134e39eb51c3,Bermuda,0.831615924,8.389348308,45.46530034,14.88522317,11.84193591,817,194,77,73.00636585,2.727490999,365.8113689,93.3499836,56.45936796
24-01-2023 07:02,f2210f04-98cc-4cc8-872f-8265e65dfd36,Mauritius,23.10501335,93.81073473,7.76498403,96.18943371,10.12647925,275,378,305,44.94580608,9.799353431,577.2588799,14.14187413,73.66462125
04-04-2023 07:23,489f13b9-366e-4fb2-a116-c7ba092f9fcb,Uruguay,65.97496092,85.94284367,65.85169977,4.843874938,133.270615,352,841,185,83.52180884,6.790726855,505.2600551,79.87787158,48.65717395
10-01-2023 17:55,22c5c25a-f9b1-4700-8dc9-9c594faf229c,Kenya,91.44861607,50.32770134,9.439467413,7.638752271,288.4897876,924,702,428,76.14315547,4.749547333,133.7351985,83.89661081,91.53625921
21-04-2023 04:12,1b6565b4-6724-43a8-be0b-8b1e415a2bdf,Sweden,77.26497326,77.55548384,17.0924397,38.71150175,134.0698687,726,996,55,99.92627913,8.943621119,100.4342764,25.82641971,53.51310519
15-04-2023 02:27,32efb8e8-cd64-443f-8996-ccdce7d44eae,Iceland,54.73111705,0.880642385,88.21679815,31.89837107,7.71660014,307,258,30,30.56888205,0.269480183,921.0800265,40.69165891,64.21843428
07-01-2023 07:56,76b523bf-48b4-471d-ac7c-e3af7a4fa6b6,Eritrea,49.94620617,31.61256657,24.47380047,92.81195484,31.48989318,237,31,168,83.97600632,5.300207318,189.8282392,29.43479581,93.2723723
21-03-2023 21:44,3c2192d7-6cd7-4f1c-9d1c-644511c9393c,Brazil,11.8955832,35.48198193,63.08265649,86.30244604,97.92664383,623,232,67,72.13775409,5.769353986,769.7188812,17.91054837,93.76857955
10-03-2023 22:02,7ffeffcc-25db-4dfb-b54b-05932bdb82b7,Djibouti,67.74198342,91.73306586,55.13852573,49.6986574,488.2234983,951,79,414,49.35309984,6.485490725,877.8743728,26.67207988,64.78991681
09-02-2023 15:13,860012fd-3a6e-4531-81d3-8ab464584251,Moldova,34.97411606,26.23524568,63.22112069,59.43026528,265.1438272,759,793,263,0.336328433,8.210628109,198.5827033,79.36387466,77.38837538
09-01-2023 06:43,7d2ffa20-4fc4-4740-bb67-fb81db127f5b,China,94.72391121,2.383899869,57.84952958,61.5560053,45.30960313,993,151,387,73.64572056,7.284479459,217.5369,71.66657913,3.881171152
20-04-2023 03:35,e54bae88-c58d-4197-82ab-6a461d9b0887,Uzbekistan,10.0712838,3.248033207,65.12169002,69.51543888,81.07326924,770,57,134,83.8261413,7.620208745,933.2863536,44.67698457,71.01264545
19-02-2023 11:29,2fc4f39a-57f5-407a-b8e1-cae3bf0e65c2,Andorra,31.70725869,53.00186796,14.47329224,84.21805092,319.3102832,655,217,267,89.02924441,7.258680868,430.3667783,63.08245126,30.63585217
16-04-2023 20:41,9239b587-d994-4fcf-8a7e-a8f452e49f9d,Slovakia (Slovak Republic),28.18933863,85.53840976,67.39715951,0.215911157,362.6298036,792,696,140,61.94430054,0.057791046,683.8747962,85.64176275,25.16888605
20-02-2023 15:09,dedeb3c9-81a5-495d-ab64-6568a8a3dda1,Saint Lucia,54.35386635,77.24107988,1.946254868,53.23314617,337.7394319,355,264,471,47.73776209,7.513881572,874.3328962,88.20777725,32.91933078
05-02-2023 09:32,91ebdbcf-456d-4f93-8e84-62d11f15bf77,Isle of Man,60.95225307,9.816889606,93.25504311,78.07597121,44.36921882,552,115,409,29.56990806,5.223908215,454.9180612,17.7111926,87.43601965
21-04-2023 07:54,3ff1bd3b-6f34-4c2b-9dad-32d9a32f5eb2,Costa Rica,83.74125715,44.65245484,32.36448823,42.67743333,270.301107,328,89,139,89.97485133,8.068358953,914.777944,31.87834892,38.89294698
27-02-2023 23:45,0c63b04a-46ee-4611-95ed-81c8be42ca7a,Portugal,27.66102528,42.08688893,32.38292726,82.62287933,265.2661144,765,477,470,18.3176794,0.192116992,45.96469189,90.01693744,23.46448714
23-02-2023 07:52,47c8f77f-4c15-4044-a0b1-e78ec3e579f2,Faroe Islands,22.12306355,29.67941844,54.68213309,18.43240645,407.0850733,849,783,273,47.69768206,7.560527075,699.7366634,53.42076716,42.83412415
10-01-2023 01:03,a6587e46-7609-4fb0-8138-c0f3a780efe5,India,59.59021397,55.0105203,93.31468435,15.95353802,175.5907599,84,715,298,31.24366278,8.293109445,930.6157291,22.44949199,4.627175406
01-01-2023 12:49,4acf87a0-f1a7-4767-bde5-3b3075e512fe,Solomon Islands,87.48416967,83.06162234,78.0988786,24.58541798,420.260292,622,316,178,16.88182723,0.97196518,360.6385222,33.57531034,95.27407527
15-04-2023 12:49,1f8f70ea-0955-49bf-b5ea-1942da945c63,Cayman Islands,66.28377437,64.47956181,44.12452735,60.92897192,241.6851262,195,823,79,34.69290299,9.134396461,137.1930947,24.68140851,70.19080079
23-03-2023 15:08,99829182-4eeb-4c55-9e28-6d32a5f3c35e,Somalia,70.72190928,66.31525566,85.09301963,8.156759885,26.74002668,578,976,232,75.91576413,6.446201807,480.656488,36.35802865,14.99491811
25-02-2023 00:08,9eaf898c-6799-46f9-a6f2-006fdddf07c4,French Southern Territories,79.75937748,8.336354335,98.41208743,63.72514883,447.7703249,311,900,441,23.48966531,1.689864708,737.966687,23.69629576,51.71182244
09-01-2023 08:00,94510de5-7dc5-4089-8d52-d9c7bd99b563,Papua New Guinea,6.650587866,77.91731256,66.34090183,57.77078158,187.4701616,264,945,373,12.84481481,7.433159343,454.4326028,31.70850638,40.09190165
22-02-2023 23:37,cb13bf77-6052-4e05-9740-e760785888b4,Bouvet Island (Bouvetoya),78.75511111,35.69179243,48.85072879,43.80964405,418.2928377,760,450,337,97.20994311,2.354287435,512.1522258,12.95887105,1.758732154
10-04-2023 01:11,b6aa567c-152d-48c2-87b8-59925922c0db,Djibouti,96.06606108,62.06904891,34.0005305,95.59900201,411.6063317,836,326,118,36.72668422,0.302486992,808.7955835,91.58658608,17.30011619
02-03-2023 13:37,ba84fdd1-7151-49e4-954d-28ac9a2d0d52,Mexico,81.50869381,55.69702044,80.75375307,60.78549748,471.1134211,82,781,274,10.16225171,9.250797806,274.3514812,49.39294102,44.98427489
19-04-2023 22:03,81737584-14ce-45ee-afe3-8952f2cd44f8,Afghanistan,71.99936017,29.27398018,98.79374591,20.61000973,333.086356,70,132,403,45.64970568,0.363228687,691.9930381,77.22777717,33.68877212
01-04-2023 00:50,005fe1e8-d5fb-4987-9fa6-479908449031,Saint Lucia,70.98473519,51.63573182,83.69573591,26.10415807,115.4337344,290,994,142,17.08087138,2.464816395,312.3716343,79.27977985,93.58439381
31-03-2023 04:21,45864fc3-27f7-4afa-8e80-0e0fd355ff3c,United States of America,3.896800765,61.42887434,54.84186322,68.3351843,66.31398213,402,596,54,52.95192464,4.454244026,38.27666207,97.01199681,89.28063662
14-03-2023 06:04,6d94f57b-0bd2-4e3e-a4af-614a4b0e1e4a,Hungary,75.15887313,12.81156247,83.47098056,1.64585808,484.1503491,948,480,68,10.9720995,6.160835588,530.9602117,35.22850979,89.81001722
20-03-2023 08:31,3d0ae939-a7f0-4a43-b538-82af33b54fd9,Antarctica (the territory South of 60 deg S),23.94161714,32.22491213,71.55475439,2.897234085,66.61646453,303,97,107,74.05115662,7.870722493,64.54962816,96.27992546,70.48412451
08-01-2023 09:23,d2454b79-8d9f-4cf7-9186-f15d96a0079f,Honduras,2.092103042,53.48207136,62.08038919,32.4220588,187.1413405,518,52,387,99.03143804,1.201795409,937.7890936,6.187523325,65.42380624
20-04-2023 10:06,f22751e4-ff2a-4a9f-b142-fb2d36db3415,Belize,67.81227914,90.64002681,24.29428339,73.44760799,105.7468754,541,506,362,31.58645063,4.924028121,874.86381,90.80709679,32.55827429
06-03-2023 13:16,66b0ae9f-ea1a-4bde-a43e-cd7b2b6754ad,Niue,39.81715108,90.44747433,76.1237699,40.7432118,366.0049449,474,366,280,68.52180309,3.06748074,514.5128629,52.0690122,22.17868011
27-03-2023 07:21,96d3ff1e-7515-4f63-8418-effcaf013a50,Hong Kong,43.10558374,23.16798434,89.50270956,35.99553696,280.3822931,634,400,318,22.96329967,6.20694396,559.656712,98.80573525,48.676349
15-01-2023 10:29,92045d3e-dd9b-4f03-821c-00d9e91b4e9a,Saint Helena,49.75631241,55.95915737,38.73052063,7.530734225,12.91156753,10,961,399,73.91906497,4.698715299,752.3508747,50.80657298,78.06599838
24-02-2023 13:26,da014273-03da-4841-889b-6d5fedd560d7,Angola,27.77945278,3.487600268,12.21462694,8.644134765,306.885733,328,527,431,32.61051962,1.360165357,515.2060216,59.17887002,6.282980006
28-02-2023 21:53,60ad4d59-732b-4a34-83bc-1ef97500bccf,Venezuela,41.68086993,6.596886644,68.24829722,58.27941397,155.8299114,22,859,495,1.935640392,8.741337613,168.3122846,87.37081223,57.45874287
13-01-2023 01:13,991cbf36-1794-401d-a608-48ae975d7574,Saudi Arabia,2.343920315,76.5607053,99.85929882,68.4775462,148.9677095,251,343,133,82.26932546,6.034566339,297.7026887,32.90421627,14.71835394
07-02-2023 18:31,0b759114-b093-4196-97ad-546eab2be882,Lao People's Democratic Republic,22.00385855,16.12501706,21.74327053,57.05817466,470.2683319,367,239,443,76.04640524,1.52317584,278.6346124,73.16028255,78.34899683
05-04-2023 06:02,9892d408-e62b-477f-9daf-f69f091f6654,Syrian Arab Republic,5.161243938,3.902862483,22.01770987,83.34586215,496.6497838,345,741,395,5.17056642,9.604578976,92.04295065,5.593680582,96.69509223
04-02-2023 11:04,69580bb3-500a-4f20-9fca-ec9a64713275,United Arab Emirates,46.77496936,83.51771039,51.02970524,61.70654969,103.9795906,205,561,418,42.66378138,6.909389659,363.9419133,35.79894263,0.142773146
11-02-2023 06:49,102802c7-71e4-4592-b192-26e18fe0bdb5,Bahamas,83.36873505,62.06244016,86.76736015,32.01290554,241.6695667,525,880,215,69.39088918,2.051798725,457.8847412,26.06898963,62.80654753
12-02-2023 02:03,09b8470d-0fe1-4929-ad97-d1ace08fc891,Bouvet Island (Bouvetoya),71.6396343,23.14963544,14.89601598,85.82810828,372.3964473,978,133,248,1.987740568,9.532415468,954.1241229,86.68048118,84.18242995
09-02-2023 14:51,b9c584b6-50b6-4155-b7a5-b785d363d3b0,Jordan,50.9869405,50.49190175,96.31096402,6.452410032,455.9766622,190,949,227,36.04679629,8.272966192,768.0221316,79.43694092,12.87983112
20-03-2023 03:22,0299bd4a-231f-482e-af8f-563d88a5dffc,Belgium,75.53139108,47.18185978,14.7397317,94.61698559,226.0301325,831,703,196,14.35796,2.859010976,265.010705,93.3421477,32.25848861
20-03-2023 14:14,9a8e99e2-cc25-4c16-ae13-f3dd8233af61,Monaco,32.65088997,60.72670787,8.457850963,3.771397098,41.62937443,587,393,289,78.34485293,8.671554943,751.7639019,63.49982867,62.44335574
02-02-2023 07:15,0b7dd15a-8b6d-4843-aabf-7c654ff7f825,Seychelles,14.27634915,32.93322166,73.27032098,77.97246607,368.0795463,822,379,301,53.021344,1.024090802,364.0550953,30.86563562,54.78638577
11-03-2023 12:37,87ccb9ae-ea48-4ec4-b56b-89524ba79463,Liechtenstein,90.57930521,45.47275792,65.8941825,93.52899735,344.178714,379,576,144,4.844256763,5.103024232,596.8699776,24.48762861,17.77113211
09-01-2023 00:53,d80a247f-f1e2-4df7-bb96-6d4f75310086,Algeria,70.2442023,61.70214202,31.25432488,56.84465052,329.3666318,774,185,144,55.09434742,0.728134011,233.3208874,35.53459482,10.11832961
07-01-2023 17:08,7c409b83-cd9c-4906-be70-84ec38d736d2,Aruba,80.81739933,9.509341384,16.91699854,66.7231261,418.8810097,417,194,168,78.00010739,8.613991388,343.804109,9.859161033,42.7340846
31-03-2023 01:05,a0313f14-bce2-4ce2-9808-7aab88dbf379,Trinidad and Tobago,99.95955878,72.23351094,35.78413303,82.63621351,282.2650768,447,56,198,10.52115538,6.163175052,139.0715848,20.73713184,8.23185953
26-01-2023 00:00,3c3ab097-c80c-4ddb-93dc-281105fbf288,Luxembourg,36.8750331,28.78263249,30.33682475,17.34255316,393.648194,528,461,131,45.67405792,5.306193053,89.90495506,43.28351969,66.97520808
15-02-2023 03:06,509d366f-ff92-43ca-924c-3187e73c8667,United States of America,52.30194595,70.42966109,17.19420842,2.759100625,490.3744607,608,884,462,23.62017913,5.331546201,382.6596024,48.61330518,20.32543336
10-02-2023 08:06,04e6ba2e-a925-43b0-8585-250e1febfbe2,Syrian Arab Republic,32.21848207,99.71972134,95.46207504,14.8667896,185.1534018,339,842,460,80.87917807,0.063076297,331.5461897,1.926360915,80.86832735
20-03-2023 14:21,5d2bae91-d65b-48a4-95d7-0dabcf079c01,Saint Pierre and Miquelon,81.45848951,65.05994449,55.40721695,37.70800913,345.7378238,282,715,241,71.02272506,3.335404704,889.3616826,91.87429471,19.06997818
15-01-2023 01:16,1311aa24-a8f7-4185-bc0d-7431dc07162e,Ecuador,29.81837842,73.20448914,68.40910767,37.00628206,445.76809,244,769,330,50.59131169,2.077204765,938.6036259,24.46065259,45.2007814
06-04-2023 05:20,7a5f841c-86fd-40ca-b09e-d9796b7f4f3c,Canada,33.60943283,37.00314381,41.94991137,86.29629384,7.159875962,680,212,109,40.99668737,9.044731272,460.9089922,96.1136886,43.61900136
08-03-2023 06:17,356c8f9f-3ea7-4569-923e-567789ca9dd3,Cameroon,51.13826212,72.71920896,51.16006724,80.7950897,406.1457453,477,254,85,55.91108659,4.110242251,791.088913,99.4696798,95.97209517
24-01-2023 10:32,eb40fcdf-364a-4f81-bd3f-0ac996c458ea,Guadeloupe,14.43625912,34.41848687,96.31715915,63.63338077,446.2049415,582,330,477,1.608746493,0.067074487,524.941829,10.96469514,7.59817695
24-01-2023 07:56,74848b1d-952e-46ac-8bb5-727eb99d231e,Singapore,37.29342367,47.90803478,96.63574572,58.42665066,188.2461037,442,881,93,90.4377921,1.446732363,836.5430285,64.07221737,59.42715619
18-04-2023 01:02,2677b6c0-89f3-46d5-af60-f697f2117444,Falkland Islands (Malvinas),44.7210496,14.75680863,64.98393271,10.45391515,430.7288802,970,550,330,32.90208384,4.868232694,801.5444928,62.8992481,55.08159096
09-02-2023 04:47,4cdc5520-14c6-4310-817a-09bb66790ee2,Slovenia,45.39922599,86.59228531,42.30020818,96.20163778,325.4230616,250,288,260,94.30944522,2.651391901,702.725595,77.7371705,76.15442925
27-01-2023 22:06,a779233e-87c6-4c3b-98c5-649a52ca7d1f,Kyrgyz Republic,61.88124339,79.69021559,54.74297526,17.88445211,268.8095226,686,313,4,41.98664841,4.51243469,680.7081182,96.45949872,37.98491108
02-04-2023 04:16,b7d79489-1a1c-4ea9-bdeb-75f1b6c3a512,Guinea-Bissau,25.08733278,77.97571101,54.80004579,49.15738412,437.7164501,823,633,197,91.25624992,7.405897226,69.51265595,28.45415379,77.82004045
15-03-2023 12:48,1cc03fe3-77b3-45d0-b63c-3c3504cd6a92,Lithuania,48.65708757,69.25781426,60.97915254,45.09065116,434.3784542,403,374,119,27.88311263,7.234590594,492.6323568,53.01209824,70.51648821
24-01-2023 03:07,bd9fbf1d-432c-40a6-8f24-0b6820956f56,Cape Verde,40.74258343,80.36582919,23.19173988,95.82754651,315.7851454,81,728,34,26.71247729,0.82987467,932.4230486,64.08266479,99.932985
16-03-2023 00:51,f7aca367-f822-44ca-8199-5d9c786f97a5,United Kingdom,83.15070843,28.26301356,60.08670465,41.73427635,204.6425543,722,227,247,12.26930487,5.962344583,282.9970603,80.60060045,88.42004473
03-03-2023 02:52,281fcce8-85c2-4ad3-a575-c8e55ec9f063,Netherlands,20.34006557,69.74318695,32.27075172,95.11708453,253.9392515,430,315,101,81.31187725,1.988340393,798.6442323,69.76826445,88.4210573
25-03-2023 10:27,63ae78d2-1b7b-4094-b86f-75199f3b647c,Gabon,73.17725871,58.77980727,14.39187583,13.6733334,156.7275987,333,822,100,99.0918919,1.427813716,273.5496029,34.74207728,13.19356247
15-01-2023 16:56,b6fef1b1-ccd4-480f-b5a5-8a35cad22398,Comoros,91.8708886,76.66102633,1.845093385,95.73724486,194.194552,291,148,388,79.64356184,0.44463994,333.5660724,9.820596265,65.41945126
21-04-2023 15:40,e2efb025-2031-4008-902e-64e15ac02892,Sudan,33.40049893,2.838642871,15.12882995,9.340733849,236.8427172,549,125,59,18.16977965,2.438775273,988.1275174,68.53035321,92.90968397
11-03-2023 02:54,c648e327-8b26-4949-812c-cc6fc63e5710,Latvia,67.19522079,75.79461936,29.43455607,61.4253843,396.4523262,297,351,106,12.06888464,9.746177818,607.8775782,99.08668288,99.00945128
28-01-2023 09:12,59077aad-e4a9-46a7-954d-333b6151ade4,Cote d'Ivoire,38.73888996,41.94310505,35.92250229,83.34195904,177.3209079,880,150,74,3.063219541,8.571249396,498.8045466,69.53055217,33.15441488
20-01-2023 12:39,586fcec6-df9c-47c8-8728-6a24bae86b59,Timor-Leste,53.17451627,33.22735163,42.84210767,33.43965016,481.0844642,723,821,144,18.26601666,0.725393725,556.9772832,94.99108669,20.19766921
04-03-2023 05:29,a3b75edf-2a04-4262-a76c-9c15d98a7d05,Sweden,99.33110747,21.69043955,5.398091644,82.95672935,266.306683,686,353,280,81.88794778,0.713443499,401.8822331,38.83178496,7.499140061
09-03-2023 17:43,9307af64-d29f-41af-af18-84e09e15941a,Vanuatu,40.10243075,89.78516327,33.16068741,76.8087661,283.205817,929,828,314,75.20647283,9.718441896,897.3413209,45.47771486,64.16914416
10-01-2023 11:02,6c62af1e-8b42-471a-ada4-20e8bf749c01,Italy,20.58322231,96.89395242,89.51162283,84.97072725,148.2657778,526,442,350,47.25828755,2.310349698,869.4314267,53.97378344,32.39142989
09-02-2023 20:47,58eeb2c1-0852-479e-9b9b-0748487a405f,British Indian Ocean Territory (Chagos Archipelago),33.02974157,54.25942681,50.21295244,49.80509299,142.9556487,544,845,391,72.14455705,2.57348441,444.5152467,48.32261221,38.66844926
08-04-2023 04:42,a1727e67-0abd-4b4c-9dcd-58208cc5ff92,Saint Barthelemy,76.78596142,49.36708037,53.42581306,96.05143675,468.2272676,105,740,367,8.475838875,2.341510084,24.45608137,82.44009579,12.36261343
02-02-2023 11:05,595eaccc-3d01-41a4-ac68-bbb9809da9e7,Denmark,77.9389524,86.88509663,80.29933063,48.65991266,131.0062135,493,126,173,20.96596754,5.680293442,121.0064343,86.42194328,74.33580914
26-02-2023 23:29,580ed2dd-2e17-4593-9799-1895d3eba1c6,Hungary,21.84538086,99.24461378,73.95949687,23.24840942,446.7888886,855,484,22,83.79625433,1.923164919,205.7758106,25.30465527,42.3748422
06-04-2023 14:15,a7c78093-44c5-4a99-862b-e455a5844e26,Belgium,10.41736911,84.51490199,15.95542953,4.977509998,287.3325725,740,497,353,14.95574718,0.047758969,810.8038706,46.03352161,35.55181291
09-03-2023 05:07,41172057-528a-411c-a5a9-b73fef57f95d,Senegal,61.76100144,88.96754121,48.68427614,69.59134194,267.7475342,684,968,242,45.73386296,3.100545715,997.3988269,97.37652463,31.14016798
08-03-2023 03:47,27f3ceaa-166d-4839-9137-ddc710774d47,Isle of Man,58.51818711,43.74537131,73.45225328,13.91498103,318.8965659,221,2,481,96.0844695,6.283296794,299.4858276,36.13091359,25.35166274
14-04-2023 21:09,e3d0be12-340a-4918-8d50-3416ad8620f9,Palestinian Territory,61.14406518,22.67783852,78.11445464,25.83328644,367.8588119,342,253,474,38.47215149,0.919516651,391.9148403,26.08012223,91.40028616
21-03-2023 04:16,bfbf29d5-665e-4bdd-ae62-765bb2bad6cc,Mongolia,5.87594337,32.38670691,87.60313464,35.90622411,444.2923146,767,532,5,17.99568246,3.523976758,155.2156932,13.37211907,66.85759583
17-04-2023 04:11,11e85d62-e2be-4046-840d-d9ab552209bc,United States Virgin Islands,69.79199606,92.91002218,45.01441794,57.88450074,299.2478465,718,493,183,26.18945025,6.27737233,778.8487897,49.20816592,2.487815187
22-01-2023 05:37,50de840c-bf4a-4b11-b984-90522a956198,Saint Helena,16.20170901,5.305427958,43.93824746,91.31833503,256.6213676,723,543,488,30.94739574,7.792794171,293.7739748,7.650002462,38.5470693
14-03-2023 13:03,cb5b9407-c164-48d4-9907-5d9ad37bd716,Nicaragua,56.61373074,31.85395315,45.53110998,4.579203069,290.8266122,650,138,203,70.57653523,6.305728747,355.401563,91.81452755,66.62248055
01-01-2023 10:55,aab3a762-bed8-4089-82be-c22596bb9699,Ethiopia,95.67093909,63.26254901,83.94955738,15.52367685,7.85028851,436,347,493,33.94104973,9.930488103,467.8837931,59.60819781,82.38429488
10-02-2023 13:07,11705a09-81fb-4d15-b36b-1f110e329ff9,Pakistan,45.98513457,77.82362502,65.73812049,8.162497848,53.05936001,192,386,160,77.27916158,9.3718673,191.7526113,77.03798131,36.52760886
21-04-2023 09:04,3c438e09-e149-4c41-8ad7-d09416bf20b3,Kyrgyz Republic,65.20975373,24.37029137,45.41402227,10.35899149,82.49406031,3,838,365,91.41120242,3.064566017,375.3638415,91.26817637,60.0683637
26-01-2023 22:05,904a43fa-d934-4d01-8b29-cb2a07ba0cf9,Cape Verde,80.76524834,76.16350852,36.84468675,60.01108186,195.1869533,814,367,419,15.62627715,3.21711516,7.556281017,98.84862996,88.23009178
08-02-2023 10:08,70ffeaa0-c504-4991-aae6-7fa2ecfc6a8b,Guatemala,52.96755562,84.81499259,10.38917567,24.65490289,180.6769846,229,528,208,18.87286788,2.562577162,844.0603596,76.37528724,34.16278071
22-04-2023 22:26,301707eb-3019-43b3-bff7-929245b3539f,Peru,77.80412195,32.26805689,84.36330671,46.69572749,437.2781289,222,387,272,92.43378543,6.562273085,91.55947882,24.09451416,57.04657773
09-04-2023 19:31,c100e09f-e91d-4be4-809b-71d99b0874e4,Malawi,87.42127706,99.3229898,50.49548951,5.510009759,5.354955662,492,639,306,45.32610932,3.780030875,666.6812933,56.33861109,11.24447034
22-02-2023 04:05,cbd70d00-bbca-4973-9431-9aeb63fed027,Fiji,20.7873265,52.01068928,98.95680823,86.2248711,32.56024546,271,645,482,57.41580526,2.045805482,810.1227794,54.30118783,43.12980829
02-04-2023 18:46,cb7eb2ae-96c8-453a-856d-ff02b0c9fe06,Iceland,85.06637705,67.95188023,79.8260103,14.37601314,81.26929885,211,716,208,89.79535893,2.562885329,417.9579152,34.21112425,78.48510002
10-02-2023 11:04,d1b26d4b-3478-44a2-83ed-c14a8d2306e3,Colombia,79.96304509,16.88038657,51.23975388,6.809278399,54.26092452,448,800,462,92.04165875,4.508686391,678.2245841,54.25042541,1.668882851
15-01-2023 18:29,4c329256-28c2-4aa2-98db-e6038fb8bedc,Turkmenistan,6.644654228,8.620831899,27.36547068,16.61086427,123.0152601,633,202,191,58.64443139,8.149295555,427.6622929,87.06302723,50.55249871
